filename,leaf-dim-unit,leaf-height,leaf-width,writtenHeight,writtenWidth,LeafDivWritten
collections\Oriel_College\Oriel_College_MS_49.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_5.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_50.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_51.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_52.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_53.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_54.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_55.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_56.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_57.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_58.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_59.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_6.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_60.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_61.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_62.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_63.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_64.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_65.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_66.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_67.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_68.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_69.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_7.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_70.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_71.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_72.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_74.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_75.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_76.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_77.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_78.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_79.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_8.xml,,,,,,
collections\Oriel_College\Oriel_College_MS_80.xml,mm,185,128,120,85,1.5416666666666667
collections\Oriel_College\Oriel_College_MS_9.xml,,,,,,
collections\Radcliffe_Trust\MS_Radcliffe_Trust_d_2.xml,mm,290,210,190,115,1.5263157894736843
collections\Radcliffe_Trust\MS_Radcliffe_Trust_d_5.xml,mm,269.0,199,188.5,116.5,1.427055702917772
collections\Radcliffe_Trust\MS_Radcliffe_Trust_d_60.xml,,,,,,
collections\Radcliffe_Trust\MS_Radcliffe_Trust_e_10.xml,,,,,,
collections\Radcliffe_Trust\MS_Radcliffe_Trust_e_30.xml,mm,205,145,152.5,100,1.3442622950819672
collections\Radcliffe_Trust\MS_Radcliffe_Trust_e_4.xml,mm,216.0,133.0,181.0,111.5,1.1933701657458564
collections\Radcliffe_Trust\MS_Radcliffe_Trust_f_1.xml,mm,155,110,130,80,1.1923076923076923
collections\Rawl_A\MS_Rawl_A_143.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_146.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_150.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_269.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_273.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_274.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_287.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_289.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_290.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_294.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_338.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_355.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_356.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_357.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_358.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_359.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_360.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_361.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_362.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_363.xml,,,,255,195,
collections\Rawl_A\MS_Rawl_A_364.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_366.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_367.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_368.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_370.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_371.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_372.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_373.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_374.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_375.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_376.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_377.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_378.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_380.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_381.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_383.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_384.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_386.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_387a.xml,mm,290,200,220,140,1.3181818181818181
collections\Rawl_A\MS_Rawl_A_387b.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_388.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_389.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_390.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_391.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_392.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_393.xml,mm,268,200,c. 200,140,
collections\Rawl_A\MS_Rawl_A_394.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_395.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_396.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_398.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_399.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_402.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_411.xml,mm,290,190,210,135,1.380952380952381
collections\Rawl_A\MS_Rawl_A_412.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_413.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_416.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_417.xml,mm,141,121,133,84,1.0601503759398496
collections\Rawl_A\MS_Rawl_A_418.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_420.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_422.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_423.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_424.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_425.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_428.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_429.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_430.xml,mm,220,145,130,90,1.6923076923076923
collections\Rawl_A\MS_Rawl_A_431.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_432.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_433.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_445.xml,,,,,,
collections\Rawl_A\MS_Rawl_A_446.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_10.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_107.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_114.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_126.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_131.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_147.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_148.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_149.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_150.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_152.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_154.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_166.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_167.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_168.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_169.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_170.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_171.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_173.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_177.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_178.xml,mm,245,160,200,130,1.225
collections\Rawl_B\MS_Rawl_B_179.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_186.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_187.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_188.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_189.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_190.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_191.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_192.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_193.xml,mm,250,175,175,125,1.4285714285714286
collections\Rawl_B\MS_Rawl_B_194.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_195.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_196.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_199.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_200.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_205.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_21.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_214.xml,mm,286,202,199,120,1.4371859296482412
collections\Rawl_B\MS_Rawl_B_216.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_219.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_226.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_231.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_233.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_238.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_244.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_245.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_248.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_256.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_289.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_306.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_317.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_326.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_328.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_329.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_331.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_332.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_333.xml,mm,345,240,265,165,1.3018867924528301
collections\Rawl_B\MS_Rawl_B_335.xml,mm,205,130,160,100,1.28125
collections\Rawl_B\MS_Rawl_B_336.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_337.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_34.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_352.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_355.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_356.xml,mm,230,160,195,110,1.1794871794871795
collections\Rawl_B\MS_Rawl_B_359.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_39.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_394.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_401.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_408.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_410.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_419.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_42.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_421.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_423.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_425.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_430.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_432.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_444.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_446.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_447.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_449.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_45.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_455.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_460.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_467.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_47.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_483.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_484.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_485.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_486.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_487.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_488.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_489.xml,mm,330,240,,,
collections\Rawl_B\MS_Rawl_B_490.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_494.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_495.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_498.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_499.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_5.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_500.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_501.xml,mm,268,195,210,140,1.276190476190476
collections\Rawl_B\MS_Rawl_B_502.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_503.xml,mm,245,177.5,210.0,150,1.1666666666666667
collections\Rawl_B\MS_Rawl_B_505.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_506.xml,mm,305,225,,,
collections\Rawl_B\MS_Rawl_B_512.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_513.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_514.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_520.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_6.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_64.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_67.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_9.xml,,,,,,
collections\Rawl_B\MS_Rawl_B_95.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_100.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_101.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_102.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_104.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_108.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_11.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_116.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_117.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_118.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_12.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_132.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_133.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_135.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_14.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_142.xml,mm,309,203,215,136,1.4372093023255814
collections\Rawl_C\MS_Rawl_C_143.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_147.xml,mm,303,207,220,132,1.3772727272727272
collections\Rawl_C\MS_Rawl_C_149.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_15.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_152.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_153.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_154.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_156.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_157.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_158.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_159.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_16.xml,mm,128,90,90,60,1.4222222222222223
collections\Rawl_C\MS_Rawl_C_160.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_161.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_162.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_163.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_168.xml,mm,310,205,205,125,1.5121951219512195
collections\Rawl_C\MS_Rawl_C_177.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_18.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_184.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_187.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_188.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_19.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_20.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_208.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_209.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_21.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_211.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_212.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_22.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_23.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_230.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_234.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_235.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_236.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_237.xml,mm,128,86,92,60,1.391304347826087
collections\Rawl_C\MS_Rawl_C_238.xml,mm,128,86,92,60,1.391304347826087
collections\Rawl_C\MS_Rawl_C_241.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_242.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_245.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_246.xml,mm,130,85,110,60,1.1818181818181819
collections\Rawl_C\MS_Rawl_C_257.xml,mm,205,152,117,75,1.7521367521367521
collections\Rawl_C\MS_Rawl_C_258.xml,mm,227,150,117,75,1.9401709401709402
collections\Rawl_C\MS_Rawl_C_259.xml,mm,189,122,117,75,1.6153846153846154
collections\Rawl_C\MS_Rawl_C_268.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_269.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_270.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_273.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_274.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_276.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_277.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_278.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_279.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_283.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_284.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_285.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_286.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_287.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_288.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_289.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_29.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_290.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_291.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_292.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_294.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_298.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_299.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_301.xml,mm,c. 222,145,,,
collections\Rawl_C\MS_Rawl_C_306.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_307.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_308.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_31.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_310.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_314.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_315.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_316.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_317.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_319.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_32.xml,mm,225,160,155.0,120.0,1.4516129032258065
collections\Rawl_C\MS_Rawl_C_320.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_321.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_322.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_323.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_326.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_328.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_329.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_33.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_330.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_331.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_332.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_339.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_34.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_346.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_348.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_35.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_350.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_36.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_363.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_37.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_370.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_371.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_373.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_38.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_387.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_396.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_397.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_398.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_399.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_4.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_40.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_400-star.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_400.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_401.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_404.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_41.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_414.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_415.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_425.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_427.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_428.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_432.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_435.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_440.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_442.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_446.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_447.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_448.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_453.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_454.xml,mm,118,70,85,40,1.388235294117647
collections\Rawl_C\MS_Rawl_C_455.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_456.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_457.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_458.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_459.xml,mm,117,72,85,50,1.3764705882352941
collections\Rawl_C\MS_Rawl_C_46.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_464.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_465.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_466.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_47.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_471.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_48.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_483.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_485.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_486.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_487.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_489.xml,mm,144,100,105,,1.3714285714285714
collections\Rawl_C\MS_Rawl_C_496.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_499.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_5.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_504.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_506.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_507.xml,,,,,,
collections\Rawl_C\MS_Rawl_C_508.xml,,,,,,
